temp,logg,feh,alpha,band,resolution,vsini,sampling,correctflag,quality,cond1,cond2,cond3
3600,4.5,0.0,0.0,J_CFHT,80k,0.1,4.3,0,3297,7.8,22.8,8.7
3600,4.5,0.0,0.0,J_CFHT,80k,1.0,3.8,0,3140,8.8,25.8,9.8
3600,4.5,0.0,0.0,J_CFHT,80k,1.0,4.3,0,3181,8.1,23.8,9.0
3600,4.5,0.0,0.0,J_CFHT,80k,5.0,3.8,0,1781,15.5,48.8,17.2
3600,4.5,0.0,0.0,J_CFHT,80k,5.0,4.3,0,1789,14.4,45.4,16.0
3600,4.5,0.0,0.0,J_CFHT,80k,10.0,3.8,0,940,29.4,103.4,32.4
3600,4.5,0.0,0.0,J_CFHT,80k,10.0,4.3,0,941,27.4,96.5,30.2
3600,4.5,0.0,0.0,H_CFHT,80k,0.1,3.8,0,5583,3.7,6.9,4.0
3600,4.5,0.0,0.0,H_CFHT,80k,0.1,4.3,0,5636,3.4,6.5,3.7
3600,4.5,0.0,0.0,H_CFHT,80k,1.0,3.8,0,5465,3.7,7.0,4.1
3600,4.5,0.0,0.0,H_CFHT,80k,1.0,4.3,0,5514,3.5,6.6,3.8
3600,4.5,0.0,0.0,H_CFHT,80k,5.0,3.8,0,3488,5.9,10.8,6.4
3600,4.5,0.0,0.0,H_CFHT,80k,5.0,4.3,0,3502,5.5,10.1,6.0
3600,4.5,0.0,0.0,H_CFHT,80k,10.0,3.8,0,1896,11.3,20.1,12.1
3600,4.5,0.0,0.0,H_CFHT,80k,10.0,4.3,0,1899,10.6,18.8,11.3
3400,4.5,0.0,0.0,Y_CFHT,70k,0.1,3.8,0,5882,4.9,6.7,5.1
3400,4.5,0.0,0.0,Y_CFHT,70k,0.1,4.3,0,5984,4.5,6.1,4.7
3400,4.5,0.0,0.0,Y_CFHT,70k,1.0,3.8,0,5693,5.1,6.9,5.2
3400,4.5,0.0,0.0,Y_CFHT,70k,1.0,4.3,0,5788,4.7,6.3,4.8
3400,4.5,0.0,0.0,Y_CFHT,70k,5.0,3.8,0,3185,8.9,12.2,9.2
3400,4.5,0.0,0.0,Y_CFHT,70k,5.0,4.3,0,3204,8.3,11.4,8.6
3400,4.5,0.0,0.0,Y_CFHT,70k,10.0,3.8,0,1581,17.8,25.3,18.5
3400,4.5,0.0,0.0,Y_CFHT,70k,10.0,4.3,0,1585,16.6,23.6,17.2
3400,4.5,0.0,0.0,J_CFHT,70k,0.1,3.8,0,3376,8.8,27.7,10.3
3400,4.5,0.0,0.0,J_CFHT,70k,0.1,4.3,0,3428,8.1,25.4,9.5
3400,4.5,0.0,0.0,J_CFHT,70k,1.0,3.8,0,3276,9.0,28.7,10.6
3400,4.5,0.0,0.0,J_CFHT,70k,1.0,4.3,0,3324,8.3,26.4,9.8
3400,4.5,0.0,0.0,J_CFHT,70k,5.0,3.8,0,1955,15.1,50.7,17.7
3400,4.5,0.0,0.0,J_CFHT,70k,5.0,4.3,0,1967,14.1,47.0,16.4
3400,4.5,0.0,0.0,J_CFHT,70k,10.0,3.8,0,1026,28.8,104.2,33.3
3400,4.5,0.0,0.0,J_CFHT,70k,10.0,4.3,0,1029,26.9,97.0,31.0
3400,4.5,0.0,0.0,H_CFHT,70k,0.1,3.8,0,5519,3.9,8.2,4.4
3400,4.5,0.0,0.0,H_CFHT,70k,0.1,4.3,0,5582,3.6,7.6,4.1
3400,4.5,0.0,0.0,H_CFHT,70k,1.0,3.8,0,5411,4.0,8.4,4.5
3400,4.5,0.0,0.0,H_CFHT,70k,1.0,4.3,0,5471,3.7,7.7,4.1
3400,4.5,0.0,0.0,H_CFHT,70k,5.0,3.8,0,3529,6.2,12.5,6.9
3400,4.5,0.0,0.0,H_CFHT,70k,5.0,4.3,0,3547,5.8,11.6,6.4
3400,4.5,0.0,0.0,H_CFHT,70k,10.0,3.8,0,1940,11.8,22.8,12.9
3400,4.5,0.0,0.0,H_CFHT,70k,10.0,4.3,0,1944,11.0,21.3,12.1
3400,4.5,0.0,0.0,Y_CFHT,80k,0.1,3.8,0,6869,3.9,5.3,4.1
3400,4.5,0.0,0.0,Y_CFHT,80k,0.1,4.3,0,6983,3.6,4.9,3.7
3400,4.5,0.0,0.0,Y_CFHT,80k,1.0,3.8,0,6596,4.1,5.6,4.2
3400,4.5,0.0,0.0,Y_CFHT,80k,1.0,4.3,0,6700,3.8,5.1,3.9
3400,4.5,0.0,0.0,Y_CFHT,80k,5.0,3.8,0,3361,7.9,10.8,8.2
3400,4.5,0.0,0.0,Y_CFHT,80k,5.0,4.3,0,3378,7.3,10.0,7.6
3400,4.5,0.0,0.0,Y_CFHT,80k,10.0,3.8,0,1615,16.3,23.1,16.9
3400,4.5,0.0,0.0,Y_CFHT,80k,10.0,4.3,0,1619,15.2,21.5,15.7
3400,4.5,0.0,0.0,J_CFHT,80k,0.1,3.8,0,3866,7.2,22.2,8.4
3400,4.5,0.0,0.0,J_CFHT,80k,0.1,4.3,0,3922,6.6,20.4,7.7
3400,4.5,0.0,0.0,J_CFHT,80k,1.0,3.8,0,3725,7.4,23.2,8.7
3400,4.5,0.0,0.0,J_CFHT,80k,1.0,4.3,0,3776,6.9,21.3,8.0
3400,4.5,0.0,0.0,J_CFHT,80k,5.0,3.8,0,2055,13.5,44.9,15.8
3400,4.5,0.0,0.0,J_CFHT,80k,5.0,4.3,0,2065,12.5,41.8,14.7
3400,4.5,0.0,0.0,J_CFHT,80k,10.0,3.8,0,1046,26.5,95.3,30.6
3400,4.5,0.0,0.0,J_CFHT,80k,10.0,4.3,0,1048,24.7,88.9,28.5
3400,4.5,0.0,0.0,H_CFHT,80k,0.1,3.8,0,6109,3.4,7.1,3.8
3400,4.5,0.0,0.0,H_CFHT,80k,0.1,4.3,0,6173,3.2,6.7,3.5
3400,4.5,0.0,0.0,H_CFHT,80k,1.0,3.8,0,5968,3.5,7.3,3.9
3400,4.5,0.0,0.0,H_CFHT,80k,1.0,4.3,0,6028,3.2,6.8,3.6
3400,4.5,0.0,0.0,H_CFHT,80k,5.0,3.8,0,3688,5.6,11.3,6.2
3400,4.5,0.0,0.0,H_CFHT,80k,5.0,4.3,0,3703,5.3,10.6,5.8
3400,4.5,0.0,0.0,H_CFHT,80k,10.0,3.8,0,1974,10.9,21.0,11.9
3400,4.5,0.0,0.0,H_CFHT,80k,10.0,4.3,0,1977,10.2,19.7,11.1
3200,4.5,0.0,0.0,Y_CFHT,70k,0.1,3.8,0,6079,4.8,6.8,5.0
3200,4.5,0.0,0.0,Y_CFHT,70k,0.1,4.3,0,6175,4.4,6.3,4.6
3200,4.5,0.0,0.0,Y_CFHT,70k,1.0,3.8,0,5902,4.9,7.0,5.1
3200,4.5,0.0,0.0,Y_CFHT,70k,1.0,4.3,0,5991,4.5,6.5,4.7
3200,4.5,0.0,0.0,Y_CFHT,70k,5.0,3.8,0,3513,8.1,11.3,8.4
3200,4.5,0.0,0.0,Y_CFHT,70k,5.0,4.3,0,3533,7.6,10.5,7.8
3200,4.5,0.0,0.0,Y_CFHT,70k,10.0,3.8,0,1901,14.9,20.5,15.4
3200,4.5,0.0,0.0,Y_CFHT,70k,10.0,4.3,0,1905,13.9,19.1,14.3
3200,4.5,0.0,0.0,J_CFHT,70k,0.1,3.8,0,4228,7.0,23.1,8.6
3200,4.5,0.0,0.0,J_CFHT,70k,0.1,4.3,0,4294,6.5,21.2,7.9
3200,4.5,0.0,0.0,J_CFHT,70k,1.0,3.8,0,4098,7.3,24.0,8.9
3200,4.5,0.0,0.0,J_CFHT,70k,1.0,4.3,0,4159,6.7,22.0,8.2
3200,4.5,0.0,0.0,J_CFHT,70k,5.0,3.8,0,2411,12.4,43.2,15.1
3200,4.5,0.0,0.0,J_CFHT,70k,5.0,4.3,0,2425,11.5,40.0,14.0
3200,4.5,0.0,0.0,J_CFHT,70k,10.0,3.8,0,1237,24.0,88.8,29.1
3200,4.5,0.0,0.0,J_CFHT,70k,10.0,4.3,0,1240,22.4,82.7,27.1
3200,4.5,0.0,0.0,H_CFHT,70k,0.1,3.8,0,5966,3.8,8.9,4.3
3200,4.5,0.0,0.0,H_CFHT,70k,0.1,4.3,0,6039,3.5,8.2,4.0
3200,4.5,0.0,0.0,H_CFHT,70k,1.0,3.8,0,5843,3.9,9.1,4.4
3200,4.5,0.0,0.0,H_CFHT,70k,1.0,4.3,0,5912,3.6,8.4,4.0
3200,4.5,0.0,0.0,H_CFHT,70k,5.0,3.8,0,3718,6.1,13.8,6.9
3200,4.5,0.0,0.0,H_CFHT,70k,5.0,4.3,0,3738,5.7,12.8,6.4
3200,4.5,0.0,0.0,H_CFHT,70k,10.0,3.8,0,1988,11.8,25.7,13.2
3200,4.5,0.0,0.0,H_CFHT,70k,10.0,4.3,0,1992,11.0,24.0,12.3
3200,4.5,0.0,0.0,Y_CFHT,80k,0.1,3.8,0,7009,3.9,5.6,4.1
3200,4.5,0.0,0.0,Y_CFHT,80k,0.1,4.3,0,7116,3.6,5.1,3.7
3200,4.5,0.0,0.0,Y_CFHT,80k,1.0,3.8,0,6754,4.1,5.8,4.2
3200,4.5,0.0,0.0,Y_CFHT,80k,1.0,4.3,0,6851,3.7,5.3,3.9
3200,4.5,0.0,0.0,Y_CFHT,80k,5.0,3.8,0,3686,7.3,10.1,7.5
3200,4.5,0.0,0.0,Y_CFHT,80k,5.0,4.3,0,3703,6.7,9.3,7.0
3200,4.5,0.0,0.0,Y_CFHT,80k,10.0,3.8,0,1936,13.7,18.9,14.1
3200,4.5,0.0,0.0,Y_CFHT,80k,10.0,4.3,0,1939,12.7,17.5,13.1
3200,4.5,0.0,0.0,J_CFHT,80k,0.1,3.8,0,4852,5.7,18.4,7.0
3200,4.5,0.0,0.0,J_CFHT,80k,0.1,4.3,0,4923,5.3,16.9,6.4
3200,4.5,0.0,0.0,J_CFHT,80k,1.0,3.8,0,4669,6.0,19.2,7.3
3200,4.5,0.0,0.0,J_CFHT,80k,1.0,4.3,0,4734,5.5,17.7,6.7
3200,4.5,0.0,0.0,J_CFHT,80k,5.0,3.8,0,2537,11.0,38.2,13.5
3200,4.5,0.0,0.0,J_CFHT,80k,5.0,4.3,0,2550,10.2,35.5,12.5
3200,4.5,0.0,0.0,J_CFHT,80k,10.0,3.8,0,1262,22.1,81.1,26.7
3200,4.5,0.0,0.0,J_CFHT,80k,10.0,4.3,0,1264,20.6,75.7,24.9
3200,4.5,0.0,0.0,H_CFHT,80k,0.1,3.8,0,6647,3.2,7.6,3.7
3200,4.5,0.0,0.0,H_CFHT,80k,0.1,4.3,0,6721,3.0,7.1,3.4
3200,4.5,0.0,0.0,H_CFHT,80k,1.0,3.8,0,6484,3.3,7.8,3.7
3200,4.5,0.0,0.0,H_CFHT,80k,1.0,4.3,0,6554,3.1,7.3,3.5
3200,4.5,0.0,0.0,H_CFHT,80k,5.0,3.8,0,3894,5.5,12.5,6.2
3200,4.5,0.0,0.0,H_CFHT,80k,5.0,4.3,0,3911,5.1,11.7,5.8
3200,4.5,0.0,0.0,H_CFHT,80k,10.0,3.8,0,2025,10.9,23.7,12.1
3200,4.5,0.0,0.0,H_CFHT,80k,10.0,4.3,0,2028,10.2,22.1,11.3
3000,4.5,0.0,0.0,Y_CFHT,70k,0.1,3.8,0,7084,4.2,6.3,4.4
3000,4.5,0.0,0.0,Y_CFHT,70k,0.1,4.3,0,7195,3.8,5.8,4.0
3000,4.5,0.0,0.0,Y_CFHT,70k,1.0,3.8,0,6880,4.3,6.4,4.5
3000,4.5,0.0,0.0,Y_CFHT,70k,1.0,4.3,0,6982,4.0,5.9,4.1
3000,4.5,0.0,0.0,Y_CFHT,70k,5.0,3.8,0,4147,6.9,9.9,7.2
3000,4.5,0.0,0.0,Y_CFHT,70k,5.0,4.3,0,4169,6.5,9.2,6.7
3000,4.5,0.0,0.0,Y_CFHT,70k,10.0,3.8,0,2305,12.4,17.1,12.8
3000,4.5,0.0,0.0,Y_CFHT,70k,10.0,4.3,0,2309,11.5,15.9,11.9
3000,4.5,0.0,0.0,J_CFHT,70k,0.1,3.8,0,5108,5.9,23.3,7.5
3000,4.5,0.0,0.0,J_CFHT,70k,0.1,4.3,0,5184,5.4,21.4,6.9
3000,4.5,0.0,0.0,J_CFHT,70k,1.0,3.8,0,4953,6.1,24.1,7.7
3000,4.5,0.0,0.0,J_CFHT,70k,1.0,4.3,0,5024,5.6,22.1,7.1
3000,4.5,0.0,0.0,J_CFHT,70k,5.0,3.8,0,2948,10.2,41.9,13.0
3000,4.5,0.0,0.0,J_CFHT,70k,5.0,4.3,0,2965,9.4,38.9,12.1
3000,4.5,0.0,0.0,J_CFHT,70k,10.0,3.8,0,1527,19.6,80.2,24.6
3000,4.5,0.0,0.0,J_CFHT,70k,10.0,4.3,0,1530,18.3,74.8,22.9
3000,4.5,0.0,0.0,H_CFHT,70k,0.1,3.8,0,6612,3.6,9.2,4.1
3000,4.5,0.0,0.0,H_CFHT,70k,0.1,4.3,0,6697,3.3,8.5,3.8
3000,4.5,0.0,0.0,H_CFHT,70k,1.0,3.8,0,6470,3.6,9.4,4.2
3000,4.5,0.0,0.0,H_CFHT,70k,1.0,4.3,0,6550,3.4,8.7,3.9
3000,4.5,0.0,0.0,H_CFHT,70k,5.0,3.8,0,4050,5.8,14.7,6.7
3000,4.5,0.0,0.0,H_CFHT,70k,5.0,4.3,0,4073,5.4,13.7,6.2
3000,4.5,0.0,0.0,H_CFHT,70k,10.0,3.8,0,2121,11.5,28.2,13.0
3000,4.5,0.0,0.0,H_CFHT,70k,10.0,4.3,0,2126,10.7,26.3,12.1
3000,4.5,0.0,0.0,Y_CFHT,80k,0.1,3.8,0,8155,3.4,5.2,3.6
3000,4.5,0.0,0.0,Y_CFHT,80k,0.1,4.3,0,8279,3.1,4.8,3.3
3000,4.5,0.0,0.0,Y_CFHT,80k,1.0,3.8,0,7859,3.5,5.4,3.7
3000,4.5,0.0,0.0,Y_CFHT,80k,1.0,4.3,0,7971,3.2,4.9,3.4
3000,4.5,0.0,0.0,Y_CFHT,80k,5.0,3.8,0,4344,6.2,8.9,6.5
3000,4.5,0.0,0.0,Y_CFHT,80k,5.0,4.3,0,4364,5.7,8.2,6.0
3000,4.5,0.0,0.0,Y_CFHT,80k,10.0,3.8,0,2345,11.3,15.7,11.7
3000,4.5,0.0,0.0,Y_CFHT,80k,10.0,4.3,0,2349,10.6,14.6,10.9
3000,4.5,0.0,0.0,J_CFHT,80k,0.1,3.8,0,5831,4.8,18.7,6.1
3000,4.5,0.0,0.0,J_CFHT,80k,0.1,4.3,0,5913,4.4,17.2,5.6
3000,4.5,0.0,0.0,J_CFHT,80k,1.0,3.8,0,5617,5.0,19.5,6.4
3000,4.5,0.0,0.0,J_CFHT,80k,1.0,4.3,0,5692,4.6,18.0,5.9
3000,4.5,0.0,0.0,J_CFHT,80k,5.0,3.8,0,3101,9.1,37.2,11.6
3000,4.5,0.0,0.0,J_CFHT,80k,5.0,4.3,0,3116,8.4,34.6,10.8
3000,4.5,0.0,0.0,J_CFHT,80k,10.0,3.8,0,1557,18.0,73.6,22.6
3000,4.5,0.0,0.0,J_CFHT,80k,10.0,4.3,0,1559,16.8,68.7,21.1
3000,4.5,0.0,0.0,H_CFHT,80k,0.1,3.8,0,7398,3.0,7.8,3.5
3000,4.5,0.0,0.0,H_CFHT,80k,0.1,4.3,0,7485,2.8,7.3,3.2
3000,4.5,0.0,0.0,H_CFHT,80k,1.0,3.8,0,7210,3.1,8.0,3.5
3000,4.5,0.0,0.0,H_CFHT,80k,1.0,4.3,0,7290,2.9,7.5,3.3
3000,4.5,0.0,0.0,H_CFHT,80k,5.0,3.8,0,4248,5.2,13.2,6.0
3000,4.5,0.0,0.0,H_CFHT,80k,5.0,4.3,0,4267,4.9,12.4,5.6
3000,4.5,0.0,0.0,H_CFHT,80k,10.0,3.8,0,2162,10.5,25.9,11.9
3000,4.5,0.0,0.0,H_CFHT,80k,10.0,4.3,0,2166,9.8,24.2,11.1
2800,4.5,0.0,0.0,Y_CFHT,70k,0.1,3.8,0,9167,3.3,5.2,3.4
2800,4.5,0.0,0.0,Y_CFHT,70k,0.1,4.3,0,9315,3.0,4.8,3.2
2800,4.5,0.0,0.0,Y_CFHT,70k,1.0,3.8,0,8895,3.4,5.3,3.5
2800,4.5,0.0,0.0,Y_CFHT,70k,1.0,4.3,0,9031,3.1,4.9,3.3
2800,4.5,0.0,0.0,Y_CFHT,70k,5.0,3.8,0,5307,5.5,8.1,5.7
2800,4.5,0.0,0.0,Y_CFHT,70k,5.0,4.3,0,5336,5.1,7.5,5.3
2800,4.5,0.0,0.0,Y_CFHT,70k,10.0,3.8,0,2974,9.6,13.5,10.0
2800,4.5,0.0,0.0,Y_CFHT,70k,10.0,4.3,0,2979,9.0,12.6,9.3
2800,4.5,0.0,0.0,J_CFHT,70k,0.1,3.8,0,6637,4.5,18.6,5.8
2800,4.5,0.0,0.0,J_CFHT,70k,0.1,4.3,0,6734,4.2,17.1,5.4
2800,4.5,0.0,0.0,J_CFHT,70k,1.0,3.8,0,6437,4.7,19.3,6.0
2800,4.5,0.0,0.0,J_CFHT,70k,1.0,4.3,0,6528,4.3,17.7,5.5
2800,4.5,0.0,0.0,J_CFHT,70k,5.0,3.8,0,3854,7.8,33.2,10.1
2800,4.5,0.0,0.0,J_CFHT,70k,5.0,4.3,0,3876,7.2,30.8,9.4
2800,4.5,0.0,0.0,J_CFHT,70k,10.0,3.8,0,2012,14.9,61.2,19.0
2800,4.5,0.0,0.0,J_CFHT,70k,10.0,4.3,0,2017,13.9,57.0,17.7
2800,4.5,0.0,0.0,H_CFHT,70k,0.1,3.8,0,7905,3.1,8.6,3.6
2800,4.5,0.0,0.0,H_CFHT,70k,0.1,4.3,0,8007,2.9,8.0,3.3
2800,4.5,0.0,0.0,H_CFHT,70k,1.0,3.8,0,7732,3.2,8.8,3.7
2800,4.5,0.0,0.0,H_CFHT,70k,1.0,4.3,0,7828,2.9,8.2,3.4
2800,4.5,0.0,0.0,H_CFHT,70k,5.0,3.8,0,4809,5.1,14.1,5.9
2800,4.5,0.0,0.0,H_CFHT,70k,5.0,4.3,0,4836,4.8,13.1,5.5
2800,4.5,0.0,0.0,H_CFHT,70k,10.0,3.8,0,2506,10.0,27.3,11.5
2800,4.5,0.0,0.0,H_CFHT,70k,10.0,4.3,0,2512,9.4,25.5,10.7
2800,4.5,0.0,0.0,Y_CFHT,80k,0.1,3.8,0,10598,2.7,4.3,2.8
2800,4.5,0.0,0.0,Y_CFHT,80k,0.1,4.3,0,10764,2.4,3.9,2.6
2800,4.5,0.0,0.0,Y_CFHT,80k,1.0,3.8,0,10202,2.8,4.4,2.9
2800,4.5,0.0,0.0,Y_CFHT,80k,1.0,4.3,0,10351,2.5,4.1,2.7
2800,4.5,0.0,0.0,Y_CFHT,80k,5.0,3.8,0,5561,4.9,7.3,5.1
2800,4.5,0.0,0.0,Y_CFHT,80k,5.0,4.3,0,5585,4.5,6.7,4.7
2800,4.5,0.0,0.0,Y_CFHT,80k,10.0,3.8,0,3025,8.8,12.5,9.2
2800,4.5,0.0,0.0,Y_CFHT,80k,10.0,4.3,0,3030,8.2,11.6,8.5
2800,4.5,0.0,0.0,J_CFHT,80k,0.1,3.8,0,7568,3.7,15.0,4.8
2800,4.5,0.0,0.0,J_CFHT,80k,0.1,4.3,0,7673,3.4,13.8,4.4
2800,4.5,0.0,0.0,J_CFHT,80k,1.0,3.8,0,7292,3.9,15.7,4.9
2800,4.5,0.0,0.0,J_CFHT,80k,1.0,4.3,0,7387,3.6,14.4,4.6
2800,4.5,0.0,0.0,J_CFHT,80k,5.0,3.8,0,4052,6.9,29.5,9.0
2800,4.5,0.0,0.0,J_CFHT,80k,5.0,4.3,0,4072,6.5,27.5,8.3
2800,4.5,0.0,0.0,J_CFHT,80k,10.0,3.8,0,2051,13.7,56.3,17.4
2800,4.5,0.0,0.0,J_CFHT,80k,10.0,4.3,0,2054,12.7,52.4,16.2
2800,4.5,0.0,0.0,H_CFHT,80k,0.1,3.8,0,8863,2.6,7.3,3.0
2800,4.5,0.0,0.0,H_CFHT,80k,0.1,4.3,0,8969,2.4,6.8,2.8
2800,4.5,0.0,0.0,H_CFHT,80k,1.0,3.8,0,8632,2.7,7.5,3.1
2800,4.5,0.0,0.0,H_CFHT,80k,1.0,4.3,0,8730,2.5,6.9,2.9
2800,4.5,0.0,0.0,H_CFHT,80k,5.0,3.8,0,5046,4.6,12.6,5.3
2800,4.5,0.0,0.0,H_CFHT,80k,5.0,4.3,0,5069,4.3,11.7,4.9
2800,4.5,0.0,0.0,H_CFHT,80k,10.0,3.8,0,2555,9.2,25.1,10.6
2800,4.5,0.0,0.0,H_CFHT,80k,10.0,4.3,0,2560,8.6,23.5,9.9
2700,4.5,0.0,0.0,Y_CFHT,70k,0.1,3.8,0,10616,2.9,4.7,3.0
2700,4.5,0.0,0.0,Y_CFHT,70k,0.1,4.3,0,10791,2.6,4.4,2.8
2700,4.5,0.0,0.0,Y_CFHT,70k,1.0,3.8,0,10294,2.9,4.8,3.1
2700,4.5,0.0,0.0,Y_CFHT,70k,1.0,4.3,0,10455,2.7,4.5,2.9
2700,4.5,0.0,0.0,Y_CFHT,70k,5.0,3.8,0,6084,4.8,7.3,5.0
2700,4.5,0.0,0.0,Y_CFHT,70k,5.0,4.3,0,6117,4.5,6.8,4.7
2700,4.5,0.0,0.0,Y_CFHT,70k,10.0,3.8,0,3410,8.4,12.0,8.7
2700,4.5,0.0,0.0,Y_CFHT,70k,10.0,4.3,0,3417,7.8,11.2,8.1
2700,4.5,0.0,0.0,J_CFHT,70k,0.1,3.8,0,7677,3.9,16.1,5.0
2700,4.5,0.0,0.0,J_CFHT,70k,0.1,4.3,0,7790,3.6,14.8,4.6
2700,4.5,0.0,0.0,J_CFHT,70k,1.0,3.8,0,7446,4.1,16.7,5.2
2700,4.5,0.0,0.0,J_CFHT,70k,1.0,4.3,0,7550,3.7,15.3,4.8
2700,4.5,0.0,0.0,J_CFHT,70k,5.0,3.8,0,4464,6.8,28.9,8.7
2700,4.5,0.0,0.0,J_CFHT,70k,5.0,4.3,0,4489,6.3,26.8,8.1
2700,4.5,0.0,0.0,J_CFHT,70k,10.0,3.8,0,2341,12.8,52.7,16.4
2700,4.5,0.0,0.0,J_CFHT,70k,10.0,4.3,0,2346,12.0,49.1,15.3
2700,4.5,0.0,0.0,H_CFHT,70k,0.1,3.8,0,8886,2.8,8.0,3.3
2700,4.5,0.0,0.0,H_CFHT,70k,0.1,4.3,0,9001,2.6,7.4,3.0
2700,4.5,0.0,0.0,H_CFHT,70k,1.0,3.8,0,8690,2.9,8.2,3.4
2700,4.5,0.0,0.0,H_CFHT,70k,1.0,4.3,0,8799,2.7,7.5,3.1
2700,4.5,0.0,0.0,H_CFHT,70k,5.0,3.8,0,5406,4.7,13.1,5.4
2700,4.5,0.0,0.0,H_CFHT,70k,5.0,4.3,0,5436,4.3,12.2,5.0
2700,4.5,0.0,0.0,H_CFHT,70k,10.0,3.8,0,2823,9.1,25.6,10.5
2700,4.5,0.0,0.0,H_CFHT,70k,10.0,4.3,0,2829,8.5,23.9,9.7
2700,4.5,0.0,0.0,Y_CFHT,80k,0.1,3.8,0,12315,2.3,3.9,2.5
2700,4.5,0.0,0.0,Y_CFHT,80k,0.1,4.3,0,12512,2.1,3.6,2.2
2700,4.5,0.0,0.0,Y_CFHT,80k,1.0,3.8,0,11843,2.4,4.0,2.6
2700,4.5,0.0,0.0,Y_CFHT,80k,1.0,4.3,0,12020,2.2,3.7,2.3
2700,4.5,0.0,0.0,Y_CFHT,80k,5.0,3.8,0,6378,4.3,6.6,4.5
2700,4.5,0.0,0.0,Y_CFHT,80k,5.0,4.3,0,6407,4.0,6.1,4.2
2700,4.5,0.0,0.0,Y_CFHT,80k,10.0,3.8,0,3469,7.7,11.1,8.0
2700,4.5,0.0,0.0,Y_CFHT,80k,10.0,4.3,0,3474,7.2,10.3,7.5
2700,4.5,0.0,0.0,J_CFHT,80k,0.1,3.8,0,8759,3.2,12.9,4.1
2700,4.5,0.0,0.0,J_CFHT,80k,0.1,4.3,0,8880,3.0,11.9,3.8
2700,4.5,0.0,0.0,J_CFHT,80k,1.0,3.8,0,8438,3.4,13.5,4.3
2700,4.5,0.0,0.0,J_CFHT,80k,1.0,4.3,0,8548,3.1,12.4,3.9
2700,4.5,0.0,0.0,J_CFHT,80k,5.0,3.8,0,4692,6.0,25.7,7.8
2700,4.5,0.0,0.0,J_CFHT,80k,5.0,4.3,0,4714,5.6,23.9,7.2
2700,4.5,0.0,0.0,J_CFHT,80k,10.0,3.8,0,2385,11.8,48.5,15.1
2700,4.5,0.0,0.0,J_CFHT,80k,10.0,4.3,0,2389,11.0,45.2,14.0
2700,4.5,0.0,0.0,H_CFHT,80k,0.1,3.8,0,9966,2.4,6.7,2.8
2700,4.5,0.0,0.0,H_CFHT,80k,0.1,4.3,0,10085,2.2,6.2,2.5
2700,4.5,0.0,0.0,H_CFHT,80k,1.0,3.8,0,9704,2.4,6.9,2.8
2700,4.5,0.0,0.0,H_CFHT,80k,1.0,4.3,0,9815,2.3,6.4,2.6
2700,4.5,0.0,0.0,H_CFHT,80k,5.0,3.8,0,5672,4.2,11.7,4.8
2700,4.5,0.0,0.0,H_CFHT,80k,5.0,4.3,0,5698,3.9,10.9,4.5
2700,4.5,0.0,0.0,H_CFHT,80k,10.0,3.8,0,2878,8.4,23.5,9.6
2700,4.5,0.0,0.0,H_CFHT,80k,10.0,4.3,0,2883,7.8,22.0,9.0
2600,4.5,0.0,0.0,Y_CFHT,70k,0.1,3.8,0,12140,2.5,4.3,2.7
2600,4.5,0.0,0.0,Y_CFHT,70k,0.1,4.3,0,12342,2.3,4.0,2.5
2600,4.5,0.0,0.0,Y_CFHT,70k,1.0,3.8,0,11768,2.6,4.4,2.7
2600,4.5,0.0,0.0,Y_CFHT,70k,1.0,4.3,0,11954,2.4,4.1,2.5
2600,4.5,0.0,0.0,Y_CFHT,70k,5.0,3.8,0,6914,4.2,6.7,4.5
2600,4.5,0.0,0.0,Y_CFHT,70k,5.0,4.3,0,6951,3.9,6.2,4.1
2600,4.5,0.0,0.0,Y_CFHT,70k,10.0,3.8,0,3881,7.4,10.8,7.7
2600,4.5,0.0,0.0,Y_CFHT,70k,10.0,4.3,0,3888,6.9,10.0,7.1
2600,4.5,0.0,0.0,J_CFHT,70k,0.1,3.8,0,8845,3.4,14.0,4.4
2600,4.5,0.0,0.0,J_CFHT,70k,0.1,4.3,0,8974,3.2,12.9,4.0
2600,4.5,0.0,0.0,J_CFHT,70k,1.0,3.8,0,8580,3.5,14.5,4.5
2600,4.5,0.0,0.0,J_CFHT,70k,1.0,4.3,0,8699,3.3,13.4,4.2
2600,4.5,0.0,0.0,J_CFHT,70k,5.0,3.8,0,5158,5.9,25.3,7.6
2600,4.5,0.0,0.0,J_CFHT,70k,5.0,4.3,0,5188,5.4,23.5,7.0
2600,4.5,0.0,0.0,J_CFHT,70k,10.0,3.8,0,2719,11.1,45.8,14.2
2600,4.5,0.0,0.0,J_CFHT,70k,10.0,4.3,0,2725,10.3,42.8,13.2
2600,4.5,0.0,0.0,H_CFHT,70k,0.1,3.8,0,10072,2.6,7.4,3.0
2600,4.5,0.0,0.0,H_CFHT,70k,0.1,4.3,0,10201,2.4,6.8,2.8
2600,4.5,0.0,0.0,H_CFHT,70k,1.0,3.8,0,9850,2.6,7.6,3.1
2600,4.5,0.0,0.0,H_CFHT,70k,1.0,4.3,0,9972,2.4,7.0,2.8
2600,4.5,0.0,0.0,H_CFHT,70k,5.0,3.8,0,6146,4.2,12.1,4.9
2600,4.5,0.0,0.0,H_CFHT,70k,5.0,4.3,0,6180,3.9,11.2,4.6
